0.000000000000000000e+00 0.000000000000000000e+00 1.614520896150620777e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.573498984635217091e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.646376012184994075e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.698112251865530054e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.729320888896802577e-01
0.000000000000000000e+00 1.751875483128863542e-01
0.000000000000000000e+00 1.768709382047153611e-01
0.000000000000000000e+00 1.789541927216144190e-01
0.000000000000000000e+00 1.797619154017479348e-01
0.000000000000000000e+00 1.576000809059329988e-01
0.000000000000000000e+00 1.534354225530532856e-01
0.000000000000000000e+00 1.535902842170494831e-01
0.000000000000000000e+00 1.523601802232869840e-01
0.000000000000000000e+00 1.500981560563815209e-01
0.000000000000000000e+00 1.470429467972510784e-01
1.434045765317859544e-01 1.476975406443896410e-02
1.410820895565940147e-01 4.629995290879371922e-02
1.416801231715753562e-01 6.506257466020597124e-02
1.429365125480526189e-01 6.170761321251797688e-02
1.439642064491659934e-01 5.837881403241854117e-02
9.311458890377824482e-02 1.450804399165660508e-01 5.705183685447735853e-02
8.941313784931080588e-02 1.463115705365844177e-01 5.680608793261444217e-02
8.560945581553155992e-02 1.475097452720502689e-01 5.690468922556134873e-02
8.109451686949958882e-02 1.485855985899242060e-01 5.708053838063008312e-02
7.642421022840585609e-02 1.493283724689070668e-01 5.724639978417632447e-02
7.093392931659049661e-02 1.498234646676860904e-01 5.739470537970833841e-02
6.452959659393898983e-02 1.502687909290391366e-01 5.758731670784525414e-02
5.738065731066150504e-02 1.505771437731485973e-01 5.782569046837593429e-02
4.947904647451493998e-02 1.530556469383174412e-01 5.810982419962135159e-02
4.088973198163234346e-02 1.577413825063717634e-01 5.844098556101776781e-02
3.247814246467848470e-02 1.570252701082315017e-01 5.881874980281733001e-02
4.895878242684711945e-02 1.552846496337661752e-01 5.914349226810365623e-02
9.369876406194160845e-03 1.536790705653287847e-01 5.938418986596519927e-02
7.395196599320141839e-03 1.515377321911240138e-01 5.967457530305243785e-02
0.000000000000000000e+00 1.484646404052035462e-01 6.006403461835394669e-02
0.000000000000000000e+00 1.451015374113106549e-01 6.368636311872366562e-02
0.000000000000000000e+00 1.429962090188028612e-01 1.008165254420815837e-01
0.000000000000000000e+00 1.443183779729753646e-01 1.665261756960100537e-01
4.659048629346417003e-02 1.479168745808434604e-01 1.886469036680423761e-01
3.151097889145695885e-02 1.488659408895351144e-01 1.919141293638657042e-01
1.771876918146009228e-02 1.495577331952231692e-01 1.934893637498494856e-01
5.233612202299828264e-03 1.503034081849888848e-01 1.966191295185755750e-01
0.000000000000000000e+00 1.508674665928922409e-01 2.008735661346336965e-01
0.000000000000000000e+00 1.511083689724102286e-01 2.057201106645798194e-01
0.000000000000000000e+00 1.509568553820128112e-01 2.083064854514209974e-01
0.000000000000000000e+00 1.496083504138683851e-01 1.657067394788797055e-01
0.000000000000000000e+00 1.452395936315560299e-01 1.457911586059816023e-01
0.000000000000000000e+00 1.399754572265646813e-01 1.505311773499468653e-01
0.000000000000000000e+00 1.336026536623238226e-01 1.547187171996076693e-01
0.000000000000000000e+00 1.257137540318329638e-01 1.415351608774816916e-01
0.000000000000000000e+00 1.156481675043877916e-01 1.425071461294990516e-01
0.000000000000000000e+00 1.038795361634709258e-01 1.447629912281098163e-01
0.000000000000000000e+00 9.183371281756376459e-02 1.456283937746512269e-01
0.000000000000000000e+00 7.825883607754195725e-02 1.460438593370153026e-01
0.000000000000000000e+00 6.795225145725179716e-02 1.463197559949902249e-01
5.814167401784054584e-02 1.494677904260755807e-01
4.967246666899697433e-02 1.597706177183603748e-01
4.350587172353015397e-02 1.623834879951059629e-01
3.756984435511055015e-02 1.660919502959274097e-01
3.161033661819494939e-02 1.790552512485019954e-01
2.574299725068232916e-02 1.850565756966864872e-01
2.006720073646172525e-02 1.887159751247998729e-01
1.541721318422405174e-02 1.907448407439310267e-01
1.099521685081299160e-02 1.918709800670211907e-01
7.251373538663165481e-03 1.922263000238512431e-01
1.920333491385740332e-01 1.567992555195408255e-01
1.914289535068243731e-01 1.552128885028149496e-01
1.902620151991110675e-01 1.522577117422585780e-01
1.891797380344188151e-01 1.270014906751438244e-01
1.963393554384377793e-01 1.045949957001444802e-01
1.962827547925118654e-01 1.024761822109626075e-01
1.951927843147842345e-01 1.027426944720944424e-01
1.947531662384530127e-01 1.018692175983653692e-01
1.942825434346928115e-01 1.003107381663368713e-01
1.934433163325493810e-01 9.858356105154721105e-02
1.922835842310951227e-01
1.908430462289250618e-01
1.885049228878379612e-01
1.849264073425331834e-01
1.790496904005228485e-01
1.674595874228015369e-01
1.529060249091761803e-01
1.431616547289013275e-01
1.329785654797809302e-01
1.227525954811290176e-01
1.131784238498366041e-01
1.057119832558506278e-01
9.883701643312418905e-02
9.153311912402857520e-02
8.403915225821999291e-02
7.663366848264262232e-02
7.028154864009275582e-02
6.603542802279166457e-02
6.368368312600365677e-02
6.154021846343882968e-02
5.903875866528598970e-02
5.622376035335630018e-02
5.317885473509651600e-02
4.996923885508203211e-02
4.664149686401296291e-02
4.323104124137541054e-02
3.976537200487554463e-02
3.590180394032931738e-02
3.090629299526540322e-02
2.513300850091681679e-02
2.009675023112811321e-02
1.570148476149774847e-02
1.144692149490587722e-02
7.504870295589172353e-03
4.226708818087120643e-03
6.359539486265897157e-02
2.836746756233912703e-01
2.845811916095217775e-01
2.854559102211874921e-01
2.863026676303375151e-01
2.871260807354477640e-01
2.879316237078726193e-01
2.887257042216240244e-01
2.895157373323569150e-01
2.903102145172443693e-01
2.921392853575272008e-01
3.479579481950663133e-01
2.973932734866184813e-01
3.152046853247945091e-01
2.997628962114009532e-01
3.189427720532296284e-01
2.040552411605324190e-01
3.113744942568824614e-01
4.008363190310962887e-01
4.159257492802928002e-01
4.151838933032491741e-01
4.347371547730595198e-01
3.709985171430398854e-01
2.488287699872615555e-01
2.487370268519088767e-01
3.163393238191610779e-01
4.157070577445765580e-01
3.509971200319917384e-01
3.009890438068545393e-01
3.241104641907512351e-01
4.244439544953327870e-01
5.543466411594385468e-01
5.573041229696094057e-01
6.202305179516622857e-01
6.730156265543825178e-01
7.048126819601134851e-01
7.349444754019426318e-01
7.546185961699060085e-01
7.663571689016879240e-01
8.247054041539406688e-01
7.781263204369717190e-01
8.211772475136442928e-01
8.319923510587492466e-01
8.190798494024268406e-01
8.005397167586080220e-01
7.886756308219817768e-01
7.817485266001682476e-01
8.436225560602678142e-01
8.258001447441691845e-01
7.820312452128967973e-01
7.606127660257608891e-01
2.683442301147012654e-01 7.413320515825003731e-01
2.747935025083795835e-01 7.209656529967793936e-01
2.875864739068799691e-01 7.123916354709795007e-01
2.778257880621378129e-01 8.067285476505150488e-01
2.382356352132474209e-01 8.324736718598203522e-01
1.954267872535430661e-01 7.996004494883579561e-01
1.864920238760571780e-01 7.997711133992233545e-01
2.386530633569571569e-01 7.532751536568687012e-01
2.753717966755107605e-01 6.322974415258539871e-01
3.082249827946129117e-01 7.389655119938113303e-01
3.004246240312152261e-01 7.884264200346823293e-01
3.227299727096898940e-01 7.037537376955378399e-01
3.335126251319313617e-01 6.567156450911983967e-01
3.648935949784423149e-01 6.927541614431553807e-01
2.269884629049087610e-01 7.806486780634727118e-01
2.252722012859079415e-01 7.584129591682245985e-01
2.226596556313303055e-01 7.301312682766480933e-01
2.783727925166849526e-01 7.184295715065367460e-01
3.377063323153514651e-01 7.208429218106142677e-01
3.815935554848614020e-01 7.338245905485512033e-01
2.999015729902339555e-01 7.484872532290559599e-01
2.065227146383134815e-01 7.390525513497206989e-01
2.038795237415624018e-01 7.087255498062122738e-01
2.018870559833746692e-01 6.644620758439062636e-01
2.004967545878230395e-01 6.128931794418072121e-01
1.999971497168902268e-01 5.619970759605186217e-01
2.038328159723502564e-01 5.308549565102432810e-01
1.874975641210493427e-01 5.018079235161215790e-01
1.635416085518652529e-01 4.625051640609857961e-01
1.398707854195676559e-01 4.220991628567101750e-01
1.193299900158738130e-01 3.859493345479846349e-01
9.798790742311493107e-02 3.307905789906495642e-01
7.022286361569038404e-02 3.182522055539236394e-01
3.879062469614927289e-02 3.055004518887556864e-01
4.982609848317734458e-03 2.919197302793657411e-01
6.971343116087158620e-03 2.476273760411822900e-01
2.992109703248295172e-01 3.686041784553086703e-02
2.789724092855995763e-01 3.752696525971592478e-02
2.520965222808305706e-01 3.863301338312814803e-02
1.691562152019547849e-01 3.891360204128965772e-02
1.273583384326054391e-01 3.937871180786921277e-02
8.180730567767297012e-02 4.006266913128738588e-02
4.961641077209760775e-02 4.088850208663469959e-02
1.283551384417824792e-01 4.240769872974359256e-02
1.643082393138050323e-01 4.742568865034533371e-02
1.504012936241963527e-02 4.805306385386876045e-02
0.000000000000000000e+00 4.880120012641291777e-02
0.000000000000000000e+00 1.855335215833684992e-01
0.000000000000000000e+00 1.756669366557445100e-01
0.000000000000000000e+00 1.723403381964664083e-01
0.000000000000000000e+00 1.707269767449076381e-01
0.000000000000000000e+00 1.695923312587235832e-01
0.000000000000000000e+00 1.687684379368297183e-01
0.000000000000000000e+00 1.672850856471405634e-01
0.000000000000000000e+00 1.663501264494410270e-01
0.000000000000000000e+00 2.088045269611595867e-01
0.000000000000000000e+00 2.479526146698879663e-01
0.000000000000000000e+00 2.477912767113528425e-01
0.000000000000000000e+00 2.387318185249695524e-01
0.000000000000000000e+00 2.274715124091921947e-01
0.000000000000000000e+00 2.126831850114312972e-01
0.000000000000000000e+00 1.715903356027412563e-01
0.000000000000000000e+00 1.144135925904155721e-01
0.000000000000000000e+00 1.025165769472748956e-01
0.000000000000000000e+00 9.752877815840302334e-02
0.000000000000000000e+00 9.581163095282710374e-02
0.000000000000000000e+00 1.137593450125219674e-01
0.000000000000000000e+00 1.387265623762147237e-01
0.000000000000000000e+00 1.431164848473106543e-01
0.000000000000000000e+00 1.344158580916726409e-01
0.000000000000000000e+00 1.239431329945843013e-01
0.000000000000000000e+00 1.146884113550806356e-01
0.000000000000000000e+00 1.085741649889326726e-01
0.000000000000000000e+00 1.050081484303389823e-01
0.000000000000000000e+00 9.647249882308069069e-02
8.696784913785760018e-02
7.713959471343173613e-02
7.085041043684757456e-02
6.442298236605593920e-02
6.038541854714736534e-02
5.620726253761825636e-02
4.902295219649199787e-02
3.026039342549067743e-02
5.657361258001156190e-02
6.344073338087434510e-02
2.095827325754704151e-01
2.080672995343326448e-01
2.065042935592248385e-01
2.049837817648551275e-01
2.009089167909505758e-01
1.923839108825998734e-01
1.844245162679127581e-01
1.767333260350323065e-01
1.686408841532594238e-01
1.602478932991486527e-01
1.511659304702359652e-01
1.418758111986921089e-01
1.315354816531806303e-01
1.204584750144440386e-01
1.092512869043160140e-01
9.629327201664575342e-02
8.152125736018900337e-02
6.492396296341769457e-02
4.783103687755507760e-02
3.284747120139596549e-02
1.975268923741400895e-02
8.197123847357899729e-03
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
6.592401570981482051e-03
3.921595298495977877e-02
6.241702281907521299e-02
5.989104646474771587e-02
5.819974378762099443e-02
1.933989913818346673e-01
1.870435147141093768e-01
1.769989595007330496e-01
1.784121335802257291e-01
1.818169272240471035e-01
2.033490975453549343e-01
2.084710400493146321e-01
1.965549215914367542e-01
1.976377669064074416e-01
2.011420585472209477e-01
2.058863557143190415e-01
2.333818038827313313e-01
2.228223806186427625e-01
2.207706059827905520e-01
2.276116704304758931e-01
2.628470823985458726e-01
2.685598106218127223e-01
2.696616673143800158e-01
2.113669779541189897e-01
2.098661150698246658e-01
2.430814468129712802e-01
2.718867271617577686e-01
2.776620216050266210e-01
2.826229366038791602e-01
2.877442686785250947e-01
2.931108731084905439e-01
2.986756256851705871e-01
3.043788136564212765e-01
3.101702362392673162e-01
3.160112312679985158e-01
3.208638619703784167e-01
2.877148685477584067e-01
5.863701571489948750e-02
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
8.129543398161434564e-02
9.908579937453371178e-02
1.071433897583298767e-01
1.165416238413855277e-01
2.132115002382717339e-01
2.701296004976263543e-01
2.785278413575847933e-01
2.921719547087067159e-01
2.743001423788012927e-01
2.827561303761318423e-01
2.675079700348431677e-01
2.829985042368113879e-01
2.755718888823873725e-01
2.727027487829634111e-01
2.820515309024372863e-01
3.130259830296137080e-01
3.384593199444529965e-01
2.656008024866316486e-01
3.318405748720233972e-01
3.371171726892314702e-01
3.445677507998282652e-01
3.541339570251679780e-01
3.919217077118321568e-01
4.287318229351626542e-01
4.519306750533444439e-01
4.663936738515191416e-01
4.835859037064430543e-01
5.045750318012206526e-01
5.270463968529554011e-01
5.491675106692425201e-01
5.682059373548440373e-01
5.800018170804411843e-01
5.914615677708232599e-01
6.003370960490466146e-01
6.001452746813809025e-01
5.983747167419614099e-01
6.073191507398948419e-01
6.155060252655765174e-01
6.268840095668218870e-01
6.374574377784576473e-01
6.421437926230449955e-01
6.538057535400580988e-01
6.465854581973743409e-01
6.351704297524101150e-01
6.138125556971694152e-01
5.871455260963148737e-01
5.554149219356809830e-01
5.193684287235544872e-01
4.800323891255209308e-01
4.385407937881169449e-01
3.960173873466578121e-01
3.535056557250726428e-01
3.119353103362088042e-01
2.721129016203117090e-01
2.429308027097085154e-01
2.341925070841113787e-01
2.079227282769915142e-01
2.035474132079921616e-01
2.005934531748292948e-01
1.993391928650263545e-01
1.997138107216841763e-01
2.667809066603119006e-01
3.314138145646898792e-01
4.430433558694619745e-01
4.209282197818219329e-01
3.526721508842274866e-01
4.141304380081892167e-01
4.897170342786629771e-01
5.058989714739071664e-01
5.492992319967353598e-01
6.049234309133287857e-01
6.644765717685590101e-01
6.785513822660860228e-01
6.478928943558470710e-01
6.562582647402263047e-01
7.037042919879888947e-01
7.704601941525829334e-01
8.061308831356898130e-01
7.482396387793222026e-01
6.750811374013587773e-01
6.120934444134056296e-01
5.643539498671731325e-01
4.962777017927605394e-01
4.179957229553988851e-01
3.140203065714505248e-01
1.455258709220728086e-01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
1.886763112836165046e-01
1.848982587103504271e-01
1.843300232992581833e-01
1.827059565384624162e-01
1.813516758299504594e-01
1.830546108250665216e-01
1.881958345569111901e-01
1.944589181114623200e-01
2.009969895486655167e-01
2.087890401565936360e-01
2.223990724227960514e-01
2.458531290734474184e-01
2.622857971529314325e-01
2.731533298023524070e-01
2.826127167349545277e-01
3.029302750038918024e-01
3.519323895005532776e-01
4.091101929798188763e-01
4.570631211253807225e-01
5.037092734240491421e-01
5.454559194891513974e-01
5.581959617186273981e-01
5.563277923699444516e-01
5.458116162708450680e-01
5.339891382003558729e-01
5.246452044343483667e-01
5.165467479503957904e-01
5.045521341689215289e-01
4.899236431751470833e-01
4.722208654657194526e-01
4.282694052885715474e-01
3.861412935070154262e-01
3.513983115563114046e-01
3.292527317142246446e-01
3.104081746301188827e-01
2.953917443055756875e-01
2.802073198329138037e-01
2.596419172221955951e-01
2.346841519449210378e-01
2.185872907871219128e-01
1.920363186223129626e-01
1.423328386832834469e-01
1.289237877076550298e-01
1.176336720762056198e-01
1.088798035099026174e-01
1.315138895583342626e-01
1.218676450223798169e-01
1.122654626379998022e-01
1.029057639463981377e-01
9.486432430154198570e-02
8.761931229672798027e-02
8.027383699806725503e-02
7.306409846778180728e-02
6.614638001916503529e-02
5.962581925143683320e-02
5.357646254080530857e-02
4.805539424635729695e-02
4.311326925416915368e-02
3.880327853174120323e-02
3.575842752926733370e-02
3.350169517312313883e-02
9.066364525970393995e-02
3.480162479459428249e-02
2.559000281417785072e-02
2.546621834933223208e-02
2.474396955538396906e-02
2.290169081119385053e-02
2.064671656210248507e-02
1.833879285946735105e-02
1.995354933074508855e-02
2.544904488285825925e-02
3.028392484045938637e-02
3.636987943576147631e-02
4.357335208793194914e-02
5.175673480575232466e-02
7.695192187863059141e-02
1.164914608556385234e-01
1.279337443184672685e-01
1.369785946222383533e-01
9.702008347360355223e-02
9.693019606149352874e-02
9.697894204133482299e-02
9.698982250030847851e-02
1.202249734574065421e-01
1.306024863639281275e-01
1.294489100134711967e-01
1.276277505174052695e-01
1.074386146815198007e-01
1.058182249483651666e-01
1.071302638801073931e-01
1.078796110210575726e-01
1.082300320505932834e-01
1.085495776230058773e-01
1.089672570524641143e-01
1.095070567752820245e-01
1.101249499139102944e-01
1.107146813132761504e-01
1.114278156024596095e-01
1.120520999237830245e-01
1.124050376359746750e-01
1.110766836629680648e-01
0.000000000000000000e+00
0.000000000000000000e+00
9.185525401588692795e-02
8.605484040465471995e-02
8.289649321269465521e-02
8.171700997190924076e-02
8.103163012043922142e-02
8.113601287625663017e-02
9.195585992997336311e-02
9.544811045792431226e-02
9.697270836901647484e-02
9.914523362189275879e-02
1.021385998785006022e-01
1.042588951193757912e-01
1.067760744574739185e-01
1.065776644208396434e-01
1.052332714160215399e-01
1.101978866696872311e-01
1.106312776816425064e-01
1.098219022511263548e-01
1.079824809816772452e-01
1.055003825347403251e-01
1.048439178448540982e-01
1.186386632583141115e-01
1.225892843576303348e-01
1.212734440386252777e-01
1.212416957697165926e-01
1.218270689603665607e-01
1.222783575782901283e-01
1.223473475800310739e-01
1.219483589744841251e-01
1.209947942290656442e-01
1.193310125913971398e-01
1.166069957817267161e-01
1.114461644794628309e-01
1.017408784229919816e-01
9.461973124133812862e-02
8.684793560315461070e-02
7.918814819936653704e-02
7.186021320664598422e-02
6.544521066528254105e-02
5.973390982672587696e-02
5.429200563177629529e-02
4.899981931297156534e-02
4.385493494366065476e-02
3.887115771351382781e-02
3.405989034219384509e-02
2.943092026062953115e-02
2.499410818422355407e-02
2.076007191694934778e-02
1.674050813531456280e-02
1.294851769010037408e-02
9.399034586009423833e-03
6.109399882209096307e-03
3.286199796548095343e-03
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
2.000000000000000111e-01
1.773122206630619313e-01
1.694907441048519314e-01
1.729606970982035252e-01
1.735500563221922532e-01
1.726994891943736121e-01
1.716719830283230941e-01
1.704599797102955283e-01
2.000000000000000111e-01
